0,1,2,3,4,5,6,7,8,9,10,11,12
402270,4,.02,71,3,.02,71,4,.05,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,9,.06,71,1,.01,71,1,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,5,.03,71,4,.05,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.04,78,11,.0694,71,7,.04,65,2,.03,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.02,71,5,.03,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,71,7,.04,71,2,.03,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,78,8,.04,71,7,.04,65,1,.01,54
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.05,65,3,.03,56,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,9,.06,65,3,.02,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,5,.03,71,6,.05,71,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,3,.02,65,3,.02,71,1,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,6,.04,71,6,.06,65,1,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,7,.04,71,3,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,9,.06,65,5,.08,65,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,7,.04,65,5,.02,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,6,.03,71,3,.02,71,1,0,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.0694,71,12,.08,71,4,.02,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,8,.05,71,4,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,5,.03,78,5,.03,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,2,.02,71,3,.03,60,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,6,.03,71,2,.01,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,7,.04,71,3,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.02,71,2,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,7,.05,65,9,.06,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,6,.04,71,5,.04,65,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,71,4,.02,71,4,.05,65,2,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,5,.03,71,3,.02,65,2,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,8,.05,65,4,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,7,.04,71,3,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,11,.0694,65,3,.04,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,4,.02,71,1,0,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.03,71,4,.03,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,10,.06,71,2,.01,60,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,7,.05,65,4,.03,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,11,.0694,65,3,.02,71,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,9,.08,65,5,.0694,56,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,10,.06,71,5,.03,60,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,8,.05,71,4,.03,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,3,.02,71,1,0,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,8,.04,71,6,.04,71,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,71,2,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.04,71,6,.04,65,4,.03,71,3,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,7,.04,65,5,.03,65,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,7,.05,71,2,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.1,71,9,.05,71,5,.05,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,11,.06,71,7,.06,56,5,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,6,.04,71,7,.06,65,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,4,.03,71,2,.01,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,7,.04,65,3,.02,78,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,6,.04,65,5,.03,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,3,.02,71,4,.02,65,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,7,.04,71,3,.02,71,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,5,.03,71,3,.01,71,3,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,7,.05,65,7,.04,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,3,.02,71,3,.04,65,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,4,.02,71,4,.04,65,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,4,.02,65,2,.01,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,6,.03,78,1,.01,71,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,8,.05,60,5,.04,65,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,12,.0694,71,5,.02,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,9,.05,71,3,.02,65,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,7,.04,65,4,.03,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.03,71,6,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,5,.05,60,3,.05,65,5,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,6,.03,78,2,.01,60,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,8,.04,71,2,.01,71,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,8,.05,71,4,.03,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,3,.02,71,3,.02,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,5,.03,71,1,.01,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,6,.06,71,3,.05,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,8,.05,65,5,.03,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,5,.03,71,2,.01,71,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,6,.04,71,4,.03,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,7,.04,65,4,.02,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,65,0,0,0,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,6,.04,71,3,.04,71,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.05,65,4,.04,56,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,4,.02,78,4,.02,71,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.04,65,3,.02,65,1,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,3,.02,71,4,.05,65,1,.01,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,8,.05,71,2,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,6,.04,71,1,.01,78,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,5,.03,71,5,.03,71,1,0,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,8,.05,71,3,.02,65,1,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.03,71,1,.01,71,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,3,.02,71,3,.02,65,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,65,3,.02,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,71,7,.04,65,4,.02,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,10,.06,65,3,.05,65,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,65,3,.02,60,1,.01,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,5,.03,71,5,.03,78,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,8,.05,71,5,.0694,56,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.02,78,4,.02,71,1,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,6,.03,71,5,.03,65,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,5,.03,71,3,.04,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,4,.02,71,5,.04,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,6,.03,71,6,.03,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.05,71,6,.03,71,2,.01,65,1,0,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,5,.03,71,3,.02,71,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,4,.02,71,1,.01,78,2,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,4,.02,71,1,.01,65,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,71,3,.02,65,3,.02,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,7,.04,65,1,.01,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,5,.03,71,3,.02,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,10,.06,71,3,.02,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,4,.02,71,4,.02,71,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,10,.06,71,4,.03,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,4,.03,78,0,0,0,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,2,.02,71,4,.08,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,7,.04,65,4,.02,71,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,4,.03,71,1,.01,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,8,.04,71,5,.04,71,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,5,.03,71,2,.04,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,5,.03,71,2,.01,60,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,5,.03,71,3,.02,71,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,3,.02,65,3,.02,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,4,.02,71,1,0,65,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,5,.04,71,2,.01,78,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,7,.04,71,5,.02,65,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,78,8,.05,71,6,.04,71,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,7,.04,71,5,.03,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,10,.06,71,3,.04,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,6,.03,78,4,.02,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,4,.02,71,3,.03,65,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,4,.02,78,1,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,7,.04,71,4,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,8,.05,78,5,.03,65,4,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.02,71,5,.03,71,2,.01,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,6,.04,71,1,.01,65,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,2,.02,71,2,.01,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,5,.03,71,5,.03,65,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,4,.03,65,2,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,8,.04,71,5,.06,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,78,10,.06,71,5,.03,71,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,7,.04,71,4,.02,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,6,.04,65,3,.04,71,2,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,8,.04,65,1,.01,71,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,7,.04,65,3,.02,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,9,.05,71,1,.03,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,5,.03,65,4,.04,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,3,.02,71,3,.03,65,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,11,.06,71,3,.06,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,8,.04,71,2,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,86,4,.03,71,3,.02,65,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,5,.03,71,3,.01,78,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,6,.03,71,2,.01,78,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,78,8,.05,71,6,.0694,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,6,.04,71,4,.03,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,4,.03,65,6,.05,71,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,5,.02,71,4,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,6,.03,71,4,.01,78,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.03,78,8,.05,71,3,.01,71,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,3,.02,65,2,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,6,.04,65,3,.04,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,6,.03,71,4,.03,60,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,5,.03,71,4,.03,65,2,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,3,.02,65,2,.01,71,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,4,.03,71,4,.03,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.06,71,10,.06,71,5,.06,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,9,.05,71,4,.03,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,6,.04,71,5,.04,65,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,6,.05,65,2,.03,60,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,0,0,0,5,.03,71,1,.03,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,5,.03,71,3,.04,60,5,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,2,.01,78,3,.02,71,1,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,8,.05,65,2,.04,78,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,6,.04,71,3,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.03,71,3,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,8,.05,65,3,.04,71,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,6,.04,65,3,.02,60,1,0,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,0,78,4,.02,65,1,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,7,.04,71,5,.03,65,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,2,.01,71,2,.01,65,2,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,4,.02,65,3,.02,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,5,.03,71,4,.03,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,8,.05,71,2,.04,78,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.04,78,3,.02,71,5,.04,60,2,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.03,71,2,.02,65,1,.03,49
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,7,.04,71,2,.05,52,4,.05,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.05,65,3,.02,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,5,.03,71,1,0,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,4,.02,71,5,.03,78,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,8,.05,71,3,.02,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,1,.01,65,2,.02,65,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,7,.04,71,4,.04,60,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,5,.03,71,2,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,5,.03,71,2,.03,52,2,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,71,7,.04,71,5,.03,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,6,.04,71,2,.02,60,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,2,.01,71,3,.02,65,1,.01,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,1,.01,60,1,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,8,.04,71,5,.06,65,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,0,78,4,.02,71,2,.01,65,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.03,65,5,.02,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,4,.02,78,0,0,0,1,.01,54
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,71,4,.03,65,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,3,.01,71,3,.02,71,3,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,1,.01,71,5,.04,65,1,.01,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.04,71,3,.04,71,4,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,71,2,.02,56,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,6,.04,71,4,.03,71,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,8,.05,65,2,.03,60,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,4,.02,71,4,.05,65,3,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,5,.04,71,3,.04,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,86,7,.04,71,2,.02,56,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,71,8,.05,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,4,.02,65,4,.02,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,71,3,.02,78,2,.01,86,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,4,.02,71,3,.02,60,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,13,.08,71,5,.03,71,1,0,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,4,.02,71,3,.04,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,5,.03,71,2,.02,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,6,.03,71,2,.04,60,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,3,.02,78,4,.03,71,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,6,.03,71,2,.01,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.02,71,2,.01,71,1,0,78,1,.01,54
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,7,.04,71,4,.02,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,78,4,.02,71,3,.03,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,6,.04,71,3,.01,65,1,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,4,.02,71,3,.03,65,1,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.05,71,4,.03,71,5,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,78,8,.05,71,4,.02,65,1,.01,54
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,5,.03,71,5,.06,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,71,5,.02,78,2,.03,71,1,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,3,.02,71,2,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,3,.02,78,4,.05,65,3,.02,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,4,.03,60,3,.03,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,5,.03,71,3,.02,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,4,.02,78,4,.03,65,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,0,0,0,0,0,0,1,.01,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,11,.06,71,4,.02,71,1,.01,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,0,86,3,.02,71,1,.01,78,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.01,78,2,.01,65,1,0,60,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,6,.04,71,2,.02,71,3,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,7,.04,71,6,.04,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,1,.01,65,2,.06,60,2,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,6,.03,71,0,0,0,2,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,4,.02,71,4,.05,60,1,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,4,.02,71,2,.01,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,0,0,0,3,.02,65,2,.02,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,7,.05,71,4,.03,65,3,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,6,.04,65,2,.05,56,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
