0,1,2,3,4,5,6,7,8,9
402261,10,.0583,78,9,.05,78,6,.0539,60
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,9,.05,78,4,.04,78
402265,2,.01,86,5,.03,71,1,.01,71
402266,5,.03,86,0,0,0,4,.03,60
402267,0,0,0,0,0,0,4,.0483,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0167,78,5,.0306,65,2,.0522,56
402261,6,.03,78,5,.0283,71,5,.0294,92
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,7,.04,95,11,.05,78,5,.03,86
402265,2,.01,71,6,.03,71,2,.04,60
402266,6,.03,78,0,0,0,6,.04,71
402267,0,0,0,0,0,0,3,.0194,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.0111,78,4,.0289,71,2,.0206,56
402261,15,.0828,78,11,.0617,71,4,.0228,95
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,10,.06,90,8,.04,71,3,.03,78
402265,7,.03,78,6,.03,78,2,.01,56
402266,8,.04,78,0,0,0,5,.03,78
402267,0,0,0,0,0,0,3,.0183,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.0117,78,6,.0317,71,1,.0222,71
402261,3,.0178,71,2,.01,71,1,.0056,97
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,12,.06,109,5,.03,71,7,.03,71
402265,3,.02,78,7,.04,71,3,.02,60
402266,8,.05,78,0,0,0,3,.03,71
402267,0,0,0,0,0,0,1,.0044,60
402268,0,0,0,0,0,0,0,0,0
402260,5,.0306,78,3,.015,71,2,.0178,61
402261,5,.0239,78,6,.0306,71,3,.0528,30
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,7,.04,95,5,.03,71,4,.02,78
402265,3,.02,78,4,.02,71,1,0,65
402266,10,.05,78,0,0,0,9,.05,71
402267,0,0,0,0,0,0,4,.0472,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,6,.03,109,4,.02,71,3,.01,78
402265,3,.02,78,8,.06,71,1,.01,86
402266,7,.04,78,0,0,0,5,.03,71
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,3,.0161,78,7,.0406,71,3,.0217,71
402261,9,.0544,78,8,.0461,71,6,.0761,43
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,7,.04,95,8,.04,71,5,.05,86
402265,4,.02,78,4,.03,71,1,.02,78
402266,6,.03,78,0,0,0,3,.03,60
402267,0,0,0,0,0,0,3,.0156,71
402268,0,0,0,0,0,0,0,0,0
402260,3,.0156,86,3,.015,78,1,.0044,71
402261,8,.0428,78,5,.0294,71,1,.0039,139
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,9,.06,81,9,.05,71,0,0,0
402265,5,.03,78,6,.04,71,3,.02,71
402266,9,.05,78,0,0,0,5,.06,71
402267,0,0,0,0,0,0,2,.0433,65
402268,0,0,0,0,0,0,0,0,0
402260,4,.0194,78,5,.0272,78,3,.0194,71
402261,2,.0139,71,4,.0211,71,2,.0211,51
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,10,.06,90,10,.06,71,2,.03,36
402265,1,.01,86,3,.02,71,0,0,0
402266,7,.05,78,0,0,0,1,.01,60
402267,0,0,0,0,0,0,5,.0694,52
402268,0,0,0,0,0,0,0,0,0
402260,4,.0239,78,6,.0361,71,2,.0533,71
402261,9,.0517,78,10,.0539,78,1,.0056,97
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,4,.03,71,3,.04,71
402265,3,.02,78,2,.01,71,5,.1,65
402266,10,.06,78,0,0,0,3,.03,71
402267,0,0,0,0,0,0,6,.05,60
402268,0,0,0,0,0,0,0,0,0
402260,5,.0233,78,4,.0322,71,2,.0133,78
402261,10,.0506,78,7,.0433,65,4,.085,25
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,4,.02,78,3,.02,86
402265,3,.02,78,2,.01,71,1,.01,56
402266,4,.02,78,0,0,0,2,.04,52
402267,0,0,0,0,0,0,2,.0128,65
402268,0,0,0,0,0,0,0,0,0
402260,1,.0039,96,1,.0056,86,1,.0067,78
402261,13,.0717,78,10,.0494,78,8,.0944,46
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,11,.06,100,11,.0694,71,2,.01,78
402265,4,.03,71,2,.01,71,1,.01,78
402266,3,.02,78,0,0,0,3,.03,71
402267,0,0,0,0,0,0,2,.0156,71
402268,0,0,0,0,0,0,0,0,0
402260,3,.0167,71,4,.0222,78,2,.0522,60
402261,6,.0394,71,2,.0089,86,4,.0261,83
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,11,.06,100,12,.0694,71,5,.0694,65
402265,1,.01,78,5,.03,71,1,.01,56
402266,9,.05,78,0,0,0,5,.03,71
402267,0,0,0,0,0,0,3,.0367,65
402268,0,0,0,0,0,0,0,0,0
402260,1,.0044,86,3,.0167,71,3,.0656,65
402261,2,.0089,71,7,.0389,78,1,.0067,81
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,12,.08,81,7,.04,71,5,.09,78
402265,2,.01,71,8,.05,71,1,.01,78
402266,12,.06,71,0,0,0,5,.08,65
402267,0,0,0,0,0,0,2,.0311,52
402268,0,0,0,0,0,0,0,0,0
402260,4,.0222,78,2,.0128,78,1,.0078,56
402261,5,.0222,78,8,.0539,71,2,.0206,52
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,4,.02,78,2,.02,71
402265,3,.02,71,1,.01,71,1,.01,71
402266,12,.0694,78,0,0,0,5,.09,60
402267,0,0,0,0,0,0,5,.1017,52
402268,0,0,0,0,0,0,0,0,0
402260,4,.0206,78,5,.0294,71,2,.0378,60
402261,3,.0133,86,4,.0272,71,2,.0272,40
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,8,.04,71,3,.02,78
402265,2,.01,86,4,.02,71,2,.03,60
402266,4,.02,78,0,0,0,4,.03,60
402267,0,0,0,0,0,0,4,.0778,56
402268,0,0,0,0,0,0,0,0,0
402260,1,.005,78,3,.0189,71,1,.0167,32
402261,3,.0156,78,4,.0211,71,2,.02,54
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,7,.05,71,1,.02,86
402265,4,.02,71,3,.02,71,3,.0694,49
402266,3,.02,78,0,0,0,3,.02,71
402267,0,0,0,0,0,0,1,.0061,56
402268,0,0,0,0,0,0,0,0,0
402260,4,.0217,78,4,.0211,71,0,0,0
402261,1,.0044,71,8,.0417,71,1,.005,109
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,5,.03,78,2,.02,54
402265,2,.01,71,3,.02,65,3,.05,60
402266,4,.02,78,0,0,0,3,.04,65
402267,0,0,0,0,0,0,2,.0122,65
402268,0,0,0,0,0,0,0,0,0
402260,4,.0217,78,4,.0211,71,0,0,0
402261,1,.0044,71,8,.0417,71,1,.005,109
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,6,.03,109,3,.02,78,3,.01,86
402265,1,.01,71,3,.02,71,2,.01,60
402266,3,.02,78,0,0,0,2,.03,56
402267,0,0,0,0,0,0,7,.0572,60
402268,0,0,0,0,0,0,0,0,0
402260,1,.0056,78,6,.0406,65,3,.07,56
402261,7,.0356,86,4,.0217,65,3,.0278,58
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,6,.04,71,2,.02,71
402265,5,.03,71,3,.02,71,2,.01,78
402266,5,.02,71,0,0,0,3,.01,71
402267,0,0,0,0,0,0,1,.0039,60
402268,0,0,0,0,0,0,0,0,0
402260,1,.0056,78,6,.0406,65,3,.07,56
402261,7,.0356,86,4,.0217,65,3,.0278,58
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,2,.01,71,3,.02,71
402265,3,.02,78,6,.04,71,3,.03,65
402266,5,.03,78,0,0,0,1,.01,54
402267,0,0,0,0,0,0,3,.0572,60
402268,0,0,0,0,0,0,0,0,0
402260,1,.005,71,2,.0128,65,2,.0178,65
402261,10,.0533,78,8,.0456,71,4,.0422,51
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,5,.03,65,0,0,0
402265,4,.02,78,3,.02,71,1,.01,60
402266,2,.01,71,0,0,0,2,.03,71
402267,0,0,0,0,0,0,7,.0778,52
402268,0,0,0,0,0,0,0,0,0
402260,5,.0256,78,4,.0206,78,3,.02,71
402261,8,.0422,78,10,.0617,71,2,.0383,28
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,8,.05,87,8,.04,71,5,.04,78
402265,4,.02,71,7,.08,65,5,.0694,65
402266,5,.03,78,0,0,0,3,.01,60
402267,0,0,0,0,0,0,2,.02,71
402268,0,0,0,0,0,0,0,0,0
402260,4,.0206,78,5,.0289,71,2,.0467,71
402261,4,.0189,78,8,.0561,71,4,.0472,46
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,10,.05,109,10,.06,71,3,.02,71
402265,2,.01,78,1,.01,65,3,.02,56
402266,8,.04,78,0,0,0,4,.04,65
402267,0,0,0,0,0,0,3,.0189,56
402268,0,0,0,0,0,0,0,0,0
402260,2,.0111,78,4,.0211,71,2,.0167,65
402261,3,.0161,78,9,.0533,71,6,.0417,78
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,9,.05,71,3,.04,86
402265,6,.03,78,6,.05,71,5,.04,65
402266,9,.04,78,0,0,0,5,.03,71
402267,0,0,0,0,0,0,5,.0572,49
402268,0,0,0,0,0,0,0,0,0
402260,4,.0211,78,5,.0472,65,2,.0656,71
402261,3,.0144,78,6,.0306,71,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,10,.06,71,6,.0694,71
402265,0,0,0,5,.02,71,2,.02,60
402266,4,.02,78,0,0,0,4,.05,65
402267,0,0,0,0,0,0,2,.0356,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.0089,71,3,.0172,71,1,.0106,51
402261,1,.0061,78,3,.0156,65,1,.0056,97
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,6,.04,71,3,.02,71
402265,2,.02,71,4,.03,71,2,.02,56
402266,5,.03,78,0,0,0,5,.06,65
402267,0,0,0,0,0,0,5,.0311,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.01,78,8,.055,71,2,.0156,86
402261,10,.0533,78,6,.0289,78,3,.0178,91
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,3,.02,71,2,.01,78
402265,2,.01,71,6,.04,71,3,.02,78
402266,4,.02,78,0,0,0,3,.02,65
402267,0,0,0,0,0,0,4,.0444,52
402268,0,0,0,0,0,0,0,0,0
402260,1,.0056,86,5,.0294,71,3,.0456,65
402261,7,.0428,78,6,.035,71,6,.04,81
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,5,.03,71,2,.01,109
402265,5,.03,71,5,.04,71,5,.04,60
402266,2,.01,71,0,0,0,3,.02,71
402267,0,0,0,0,0,0,2,.0183,65
402268,0,0,0,0,0,0,0,0,0
402260,2,.0139,78,3,.0194,71,2,.0283,56
402261,10,.0578,78,6,.0356,65,3,.0139,117
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,3,.01,78,2,.01,96
402265,6,.03,78,3,.01,65,3,.02,71
402266,5,.03,78,0,0,0,4,.02,86
402267,0,0,0,0,0,0,4,.0417,65
402268,0,0,0,0,0,0,0,0,0
402260,5,.0278,78,7,.0417,71,2,.0117,86
402261,4,.0189,71,6,.035,71,2,.0133,82
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,12,.0694,94,9,.05,71,6,.03,71
402265,4,.02,78,4,.02,71,1,.03,65
402266,3,.02,78,0,0,0,0,0,86
402267,0,0,0,0,0,0,1,.0061,71
402268,0,0,0,0,0,0,0,0,0
402260,5,.025,78,3,.0167,78,3,.0378,65
402261,8,.0422,71,6,.0322,71,0,.0261,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,6,.03,109,7,.04,71,3,.01,71
402265,1,.01,54,2,.01,78,3,.02,65
402266,12,.08,78,0,0,0,6,.03,65
402267,0,0,0,0,0,0,4,.0272,65
402268,0,0,0,0,0,0,0,0,0
402260,7,.0483,78,3,.0172,65,3,.0483,56
402261,12,.0611,78,6,.0367,71,4,.0267,81
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,5,.03,71,2,.01,78
402265,4,.02,78,6,.04,71,3,.02,65
402266,7,.04,78,0,0,0,4,.02,65
402267,0,0,0,0,0,0,2,.0172,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0133,96,4,.02,71,1,.0306,65
402261,4,.0211,78,8,.0394,78,3,.0394,41
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,8,.04,109,3,.02,71,1,0,86
402265,0,.01,0,3,.02,71,0,0,0
402266,5,.03,71,0,0,0,3,.02,71
402267,0,0,0,0,0,0,6,.0872,65
402268,0,0,0,0,0,0,0,0,0
402260,1,.0039,78,3,.0156,71,1,.0111,60
402261,4,.02,86,5,.0256,78,2,.01,109
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,12,.06,109,8,.05,71,4,.04,78
402265,5,.02,71,6,.03,71,2,.05,60
402266,8,.04,78,0,0,0,0,0,0
402267,0,0,0,0,0,0,4,.0456,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,6,.03,71,1,.02,71
402265,5,.03,71,7,.04,78,4,.04,71
402266,13,.0694,78,0,0,0,5,.06,65
402267,0,0,0,0,0,0,3,.0272,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.0094,78,2,.0128,71,4,.0567,60
402261,6,.0317,78,5,.0283,78,2,.01,109
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,9,.05,98,8,.05,78,2,.01,78
402265,2,.01,71,3,.02,65,2,.01,60
402266,2,.01,86,0,0,0,3,.04,65
402267,0,0,0,0,0,0,4,.035,65
402268,0,0,0,0,0,0,0,0,0
402260,4,.0261,78,6,.035,78,2,.0406,71
402261,5,.0289,71,7,.0433,71,4,.0211,103
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,7,.03,78,2,.03,36
402265,2,.01,71,4,.03,65,5,.05,78
402266,7,.04,78,0,0,0,3,.02,65
402267,0,0,0,0,0,0,2,.0239,60
402268,0,0,0,0,0,0,0,0,0
402260,5,.0261,71,4,.0244,71,3,.0806,60
402261,6,.0283,78,6,.0356,78,3,.0172,95
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,7,.04,78,4,.02,71
402265,1,.01,78,2,.01,71,1,.01,78
402266,5,.02,86,0,0,0,3,.04,71
402267,0,0,0,0,0,0,2,.0117,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,10,.05,109,9,.05,71,3,.02,78
402265,3,.02,71,3,.02,78,1,.01,78
402266,4,.02,86,0,0,0,4,.03,65
402267,0,0,0,0,0,0,1,.0311,17
402268,0,0,0,0,0,0,0,0,0
402260,2,.0156,71,2,.0161,71,3,.0461,65
402261,9,.0478,78,5,.0256,71,6,.0422,77
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,3,.02,71,2,.01,71
402265,3,.02,78,5,.02,71,0,0,0
402266,9,.05,78,0,0,0,4,.02,71
402267,0,0,0,0,0,0,3,.015,56
402268,0,0,0,0,0,0,0,0,0
402260,1,.0033,65,3,.0144,71,1,.0056,78
402261,2,.01,78,2,.0333,71,2,.0094,116
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,1,0,0,4,.03,65,0,0,0
402265,2,.02,78,4,.03,71,2,.04,65
402266,2,.01,78,0,0,0,2,.01,71
402267,0,0,0,0,0,0,3,.0239,60
402268,0,0,0,0,0,0,0,0,0
402260,5,.0261,78,3,.0156,78,2,.0167,78
402261,6,.0317,78,5,.0267,71,2,.01,109
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,9,.05,98,6,.04,71,5,.03,78
402265,5,.03,71,4,.03,65,4,.03,65
402266,1,0,78,0,0,0,1,0,78
402267,0,0,0,0,0,0,6,.0844,56
402268,0,0,0,0,0,0,0,0,0
402260,3,.0222,78,3,.0167,71,1,.0128,78
402261,5,.0306,78,5,.0539,71,1,.0306,17
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,7,.06,71,3,.02,78
402265,3,.02,78,6,.04,71,2,.01,60
402266,8,.05,78,0,0,0,5,.04,65
402267,0,0,0,0,0,0,5,.0617,56
402268,0,0,0,0,0,0,0,0,0
402260,2,.0117,78,3,.0183,78,4,.0672,49
402261,2,.0144,71,7,.0417,71,4,.0294,74
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,7,.04,95,7,.04,71,1,0,86
402265,0,0,0,3,.02,78,4,.09,60
402266,3,.02,71,0,0,0,2,.01,65
402267,0,0,0,0,0,0,3,.0167,71
402268,0,0,0,0,0,0,0,0,0
402260,6,.0328,71,5,.0317,65,2,.0206,65
402261,2,.0111,78,2,.0094,78,3,.0417,39
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,3,.04,71,1,.03,86
402265,1,0,78,4,.02,78,1,.01,60
402266,8,.04,86,0,0,0,1,.01,65
402267,0,0,0,0,0,0,1,.0067,46
402268,0,0,0,0,0,0,0,0,0
402260,1,.005,78,5,.0311,71,1,.0428,49
402261,6,.0322,78,8,.04,78,3,.0167,97
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,5,.03,78,3,.03,54
402265,5,.03,71,3,.02,65,2,.01,71
402266,3,.02,78,0,0,0,1,.04,71
402267,0,0,0,0,0,0,2,.0444,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0139,86,3,.0167,71,8,.2039,56
402261,8,.0456,78,8,.0444,71,2,.0128,85
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,5,.02,78,3,.05,86
402265,1,.01,78,3,.02,71,1,.01,86
402266,3,.02,78,0,0,0,5,.03,60
402267,0,0,0,0,0,0,6,.0761,56
402268,0,0,0,0,0,0,0,0,0
402260,2,.0133,86,2,.0106,71,2,.0244,56
402261,3,.0183,78,4,.0228,71,4,.05,43
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,8,.04,109,9,.05,78,4,.02,78
402265,4,.03,78,6,.04,71,2,.04,60
402266,4,.02,78,0,0,0,2,.04,52
402267,0,0,0,0,0,0,7,.0594,56
402268,0,0,0,0,0,0,0,0,0
402260,4,.0183,78,5,.0328,71,1,.005,78
402261,4,.0233,78,7,.0422,71,1,.0117,46
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,4,.02,71,2,.01,78
402265,4,.02,71,9,.0694,65,3,.05,56
402266,8,.04,78,0,0,0,5,.03,71
402267,0,0,0,0,0,0,4,.05,65
402268,0,0,0,0,0,0,0,0,0
402260,2,.0089,78,1,.0056,86,0,0,0
402261,10,.055,78,8,.0517,71,2,.0156,69
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,5,.03,71,3,.03,78
402265,3,.02,78,2,.01,71,3,.02,60
402266,3,.02,78,0,0,0,2,.01,65
402267,0,0,0,0,0,0,1,.0056,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0167,78,6,.0367,65,2,.0561,65
402261,7,.0439,78,12,.0783,71,6,.0322,101
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,8,.04,109,8,.05,71,7,.09,78
402265,0,0,0,5,.03,71,2,.04,65
402266,4,.02,71,0,0,0,1,.01,71
402267,0,0,0,0,0,0,2,.0394,60
402268,0,0,0,0,0,0,0,0,0
402260,6,.0339,78,7,.0589,71,1,.0556,9
402261,6,.0339,78,8,.0544,78,3,.0456,35
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,9,.05,98,9,.06,65,3,.01,71
402265,2,.01,65,1,0,78,1,.03,71
402266,8,.04,78,0,0,0,6,.1,52
402267,0,0,0,0,0,0,4,.0239,60
402268,0,0,0,0,0,0,0,0,0
402260,5,.0289,71,2,.0056,56,3,.0261,56
402261,3,.0172,78,3,.0189,71,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,11,.0694,86,13,.08,71,3,.04,60
402265,3,.02,71,3,.02,78,1,.01,56
402266,10,.05,78,0,0,0,3,.02,65
402267,0,0,0,0,0,0,3,.0111,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,4,.0239,71,1,.0322,16
402261,1,.0039,78,2,.0117,78,2,.0117,93
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,5,.03,71,5,.06,71
402265,4,.03,71,7,.04,71,1,.01,71
402266,11,.0694,71,0,0,0,4,.06,60
402267,0,0,0,0,0,0,4,.0328,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0156,78,1,.0039,71,0,0,0
402261,9,.0489,71,10,.0639,71,3,.0439,37
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,2,.01,109,1,.01,65,2,.01,109
402265,1,.01,65,1,.01,71,3,.02,60
402266,4,.02,78,0,0,0,5,.06,60
402267,0,0,0,0,0,0,3,.0339,65
402268,0,0,0,0,0,0,0,0,0
402260,4,.0256,71,3,.0144,71,3,.0817,56
402261,6,.0322,78,6,.0339,71,2,.035,31
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,6,.04,71,1,0,86
402265,3,.02,78,5,.03,78,1,.02,71
402266,1,.01,71,0,0,0,2,.04,60
402267,0,0,0,0,0,0,1,.0061,52
402268,0,0,0,0,0,0,0,0,0
402260,4,.0267,78,5,.0328,71,1,.0144,65
402261,6,.0317,78,7,.0428,71,3,.0144,113
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,7,.04,95,7,.05,71,4,.04,86
402265,1,.01,78,3,.02,71,1,.01,60
402266,3,.01,78,0,0,0,2,.01,65
402267,0,0,0,0,0,0,1,.0283,56
402268,0,0,0,0,0,0,0,0,0
402260,1,.0067,71,4,.0206,71,1,.0122,44
402261,7,.0372,78,9,.0567,71,3,.0156,104
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,11,.06,100,9,.05,71,5,.05,86
402265,1,.01,71,4,.02,65,0,0,0
402266,6,.04,71,0,0,0,3,.04,71
402267,0,0,0,0,0,0,3,.0383,56
402268,0,0,0,0,0,0,0,0,0
402260,2,.01,78,4,.0239,71,1,.0261,20
402261,3,.0128,86,6,.0389,71,3,.0311,52
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,5,.03,90,3,.03,71,4,.02,86
402265,2,.01,78,3,.03,65,2,.06,60
402266,11,.05,78,0,0,0,3,.04,60
402267,0,0,0,0,0,0,5,.0333,65
402268,0,0,0,0,0,0,0,0,0
402260,2,.0111,78,0,0,0,1,.0128,42
402261,3,.02,78,2,.0117,86,1,.0078,69
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,8,.05,87,8,.05,71,4,.02,86
402265,3,.02,78,2,.01,78,3,.01,60
402266,6,.03,78,0,0,0,5,.03,78
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,2,.0106,78,2,.0117,71,1,.015,60
402261,9,.0522,71,6,.0356,65,2,.0128,85
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,3,.02,81,4,.03,78,2,.04,78
402265,1,.01,78,1,.01,78,0,0,0
402266,7,.04,78,0,0,0,4,.02,78
402267,0,0,0,0,0,0,1,.005,56
402268,0,0,0,0,0,0,0,0,0
402260,2,.0094,78,4,.0217,71,2,.0578,65
402261,2,.0094,71,4,.02,78,3,.0472,34
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,0,0,0
402265,1,0,56,2,.01,78,0,0,0
402266,4,.03,78,0,0,0,2,.04,71
402267,0,0,0,0,0,0,1,.0067,71
402268,0,0,0,0,0,0,0,0,0
402260,1,.0044,86,2,.0106,65,1,.0078,69
402261,6,.0356,78,5,.0306,71,2,.0367,29
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,6,.03,109,9,.06,71,3,.02,56
402265,3,.02,71,2,.01,78,0,0,0
402266,0,0,0,0,0,0,1,.01,56
402267,0,0,0,0,0,0,4,.0289,71
402268,0,0,0,0,0,0,0,0,0
402260,2,.0111,78,0,0,0,0,0,0
402261,4,.0206,78,4,.0206,78,1,.0178,30
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,4,.02,109,6,.04,71,2,.04,65
402265,3,.02,78,2,.01,78,2,.01,71
402266,7,.04,78,0,0,0,3,.02,71
402267,0,0,0,0,0,0,6,.0467,60
402268,0,0,0,0,0,0,0,0,0
402260,2,.0111,78,3,.0139,78,0,0,0
402261,2,.0217,78,4,.02,65,3,.0256,63
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,6,.03,109,6,.04,71,1,.03,18
402265,5,.04,71,7,.05,71,4,.03,71
402266,6,.04,71,0,0,0,5,.0694,60
402267,0,0,0,0,0,0,2,.0117,60
402268,0,0,0,0,0,0,0,0,0
402260,3,.0161,78,2,.0117,78,1,.0239,56
402261,4,.0194,78,3,.015,65,2,.0339,32
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,5,.03,71,1,.02,27
402265,1,.01,78,6,.04,71,3,.03,60
402266,5,.03,78,0,0,0,1,.03,60
402267,0,0,0,0,0,0,2,.0167,65
